UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point
RJ,BELFORD ROXO,UBS CASEMIRO MEIRELLES,RUA ALBERTO ROCHA,234,CENTRO,"RUA ALBERTO ROCHA, CENTRO, BELFORD ROXO, RJ, BRASIL",-22.7672223,-43.4014936,"Rua Alberto Rocha, Centro, Belford Roxo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 26130-230, Brasil","22 46m 2.00028s S, 43 24m 5.37696s W"
RJ,BELFORD ROXO,USF PARQUE DOS FERREIRAS,AVENIDA JOSE FERREIRA,S/N,PARQUE DOS FERREIRAS,"AVENIDA JOSE FERREIRA, PARQUE DOS FERREIRAS, BELFORD ROXO, RJ, BRASIL",-22.7230176,-43.3318771,"Avenida José Ferreira, Wona, Parque dos Ferreiras, Belford Roxo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 25040-610, Brasil","22 43m 22.8634s S, 43 19m 54.7576s W"
RJ,BELFORD ROXO,USF XAVANTES,RUA DOS ESTUDANTES,S/N,XAVANTES,"RUA DOS ESTUDANTES, XAVANTES, BELFORD ROXO, RJ, BRASIL",-22.7388375,-43.3983175,"Rua dos Estudantes, Xavantes, Belford Roxo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 26116-460, Brasil","22 44m 19.815s S, 43 23m 53.943s W"
RJ,BELFORD ROXO,USF SANTA MARIA,RUA ANHAGUERA,S/N,SANTA MARIA,"RUA ANHAGUERA, SANTA MARIA, BELFORD ROXO, RJ, BRASIL",-22.71758,-43.42227,"Rua Santa Maria, Belford Roxo","22 43m 3.288s S, 43 25m 20.172s W"
RJ,BELFORD ROXO,USF JOSE OSCAR LIMA SHANGRILA,RUA NEIDA AFONSO,205,SHANGRILA ROSA,"RUA NEIDA AFONSO, SHANGRILA ROSA, BELFORD ROXO, RJ, BRASIL",-22.72114,-43.40819,"Rua Ana Rosa, 26150-081, Belford Roxo","22 43m 16.104s S, 43 24m 29.484s W"
RJ,BELFORD ROXO,CONSULTORIO NA RUA,RUA DOS ESTUDANTES,S/N,XAVANTES,"RUA DOS ESTUDANTES, XAVANTES, BELFORD ROXO, RJ, BRASIL",-22.7388375,-43.3983175,"Rua dos Estudantes, Xavantes, Belford Roxo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 26116-460, Brasil","22 44m 19.815s S, 43 23m 53.943s W"
RJ,BELFORD ROXO,UBS ANTENOR PAES LEME PIRES SEU NONO,RUA ITAJAI,88,BAIRRO DAS GRACAS,"RUA ITAJAI, BAIRRO DAS GRACAS, BELFORD ROXO, RJ, BRASIL",-22.7582581,-43.397997,"Rua Itajaí, Bairro das Graças, Belford Roxo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 26113-344, Brasil","22 45m 29.7292s S, 43 23m 52.7892s W"
RJ,BELFORD ROXO,USF VILA SAO LUIZ,ANTONIO LIMA,S/N,VILA SAO LUIZ,"ANTONIO LIMA, VILA SAO LUIZ, BELFORD ROXO, RJ, BRASIL",-22.72943,-43.37766,"Rua Luís Delfino & Avenida Joaquim da Costa Lima, 26165, Belford Roxo","22 43m 45.948s S, 43 22m 39.576s W"
RJ,BELFORD ROXO,USF ONOFRE ANICETO,RUA AXELIA,S/N,NOVA PIAM,"RUA AXELIA, NOVA PIAM, BELFORD ROXO, RJ, BRASIL",-22.739342,-43.3919101,"Rua Axelia, Nova Piam, Belford Roxo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 26116-460, Brasil","22 44m 21.6312s S, 43 23m 30.8764s W"
RJ,BELFORD ROXO,USF DONA ISAURA,RUA DONA ISAURA,S/N,HELIOPOLIS,"RUA DONA ISAURA, HELIOPOLIS, BELFORD ROXO, RJ, BRASIL",-22.73664,-43.41954,"Rua Dona Isaura, 26140-670, Belford Roxo","22 44m 11.904s S, 43 25m 10.344s W"
RJ,BELFORD ROXO,USF SANTA TEREZA,RUA RIO DE JANEIRO,S/N,SANTA TEREZA,"RUA RIO DE JANEIRO, SANTA TEREZA, BELFORD ROXO, RJ, BRASIL",-22.74142,-43.34352,"Santa Tereza, Belford Roxo","22 44m 29.112s S, 43 20m 36.672s W"
RJ,BELFORD ROXO,UBS PROFESSORA JACIRA PINTO LEAL,ESTRADA DOS MACACOS,S/N,SAO FRANCISCO,"ESTRADA DOS MACACOS, SAO FRANCISCO, BELFORD ROXO, RJ, BRASIL",-22.73806,-43.40786,"Estrada São Francisco, Belford Roxo","22 44m 17.016s S, 43 24m 28.296s W"
RJ,BELFORD ROXO,USF ANTONIO NUNES DA VEIGA,ESTRADA DA PEDREIRA,S/N,SHANGRILA,"ESTRADA DA PEDREIRA, SHANGRILA, BELFORD ROXO, RJ, BRASIL",-22.71938,-43.4177,"Estrada da Pedreira, Belford Roxo","22 43m 9.768s S, 43 25m 3.72s W"
RJ,BELFORD ROXO,USF ITAIPU,RUA SOCIEDADE,S/N,ITAIPU,"RUA SOCIEDADE, ITAIPU, BELFORD ROXO, RJ, BRASIL",-22.72902,-43.42166,"Rua da Sociedade & Rua Itaipú, 26140, Belford Roxo","22 43m 44.472s S, 43 25m 17.976s W"
RJ,BELFORD ROXO,USF BOM PASTOR III,RUA MUNI,S/N,BOM PASTOR,"RUA MUNI, BOM PASTOR, BELFORD ROXO, RJ, BRASIL",-22.74447,-43.37715,"Rua Pastor Roldão Leme, 26110-075, Belford Roxo","22 44m 40.092s S, 43 22m 37.74s W"
RJ,BELFORD ROXO,USF RECANTUS ANTONIO FRANCISCO RIBEIRO,RUA DOS ENGENHEIROS,3,RECANTUS BABI,"RUA DOS ENGENHEIROS, RECANTUS BABI, BELFORD ROXO, RJ, BRASIL",-22.7129,-43.38405,"Rua dos Engenheiros, 26163-140, Belford Roxo","22 42m 46.44s S, 43 23m 2.58s W"
RJ,BELFORD ROXO,USF BELA VISTA,ESTRADA DO BABI,S/N,BELA VISTA,"ESTRADA DO BABI, BELA VISTA, BELFORD ROXO, RJ, BRASIL",-22.71049,-43.40309,"Estrada Babi, 26157-180, Belford Roxo","22 42m 37.764s S, 43 24m 11.124s W"
RJ,BELFORD ROXO,USF XAVANTES III IV,FELIPE ANTONIO,S/N,XAVANTE,"FELIPE ANTONIO, XAVANTE, BELFORD ROXO, RJ, BRASIL",-22.73839,-43.40243,"Rua Filipe Antônio Lopes Pinto, 26125, 26160, Belford Roxo","22 44m 18.204s S, 43 24m 8.748s W"
RJ,BELFORD ROXO,USF REDENTOR,RUA DOM CAMILO,S/N,JARDIM REDENTOR,"RUA DOM CAMILO, JARDIM REDENTOR, BELFORD ROXO, RJ, BRASIL",-22.75347,-43.35128,"Rua Dom Camilo, 26195, Belford Roxo","22 45m 12.492s S, 43 21m 4.608s W"
RJ,BELFORD ROXO,USF PARQUE ESPERANCA,EST JUCELINO KUBITSCHEK DE OLIVEIRA,22,PARQUE ESPERANCA,"EST JUCELINO KUBITSCHEK DE OLIVEIRA, PARQUE ESPERANCA, BELFORD ROXO, RJ, BRASIL",-22.72963,-43.34782,"Estrada Juscelino Kubitschek de Oliveria, 26173-515, Belford Roxo","22 43m 46.668s S, 43 20m 52.152s W"
RJ,BELFORD ROXO,USF ERERE,RUA ERERE,S/N,PARQUE COLONIAL,"RUA ERERE, PARQUE COLONIAL, BELFORD ROXO, RJ, BRASIL",-22.71864,-43.34155,"Rua Ererê, 26175-125, Belford Roxo","22 43m 7.104s S, 43 20m 29.58s W"
RJ,BELFORD ROXO,USF VILAR NOVO,AVENIDA SAO PAULO,S/N,VILAR NOVO,"AVENIDA SAO PAULO, VILAR NOVO, BELFORD ROXO, RJ, BRASIL",-22.75186,-43.39356,"Rua São Paulo, 26113-615, Belford Roxo","22 45m 6.696s S, 43 23m 36.816s W"
RJ,BELFORD ROXO,UNIDADE SAUDE DA FAMILIA SA REGO,RUA OITO DE DEZEMBRO,S/N,VILA SAO LUIZ,"RUA OITO DE DEZEMBRO, VILA SAO LUIZ, BELFORD ROXO, RJ, BRASIL",-22.73615,-43.42662,"Rua Oito de Dezembro, 26140-560, Belford Roxo","22 44m 10.14s S, 43 25m 35.832s W"
RJ,BELFORD ROXO,UBS SARGENTO RONCALLI,AVENIDA TENENTE ARMANDO LEAL GONCALVES,1880,SARGENTO RONCALLI,"AVENIDA TENENTE ARMANDO LEAL GONCALVES, SARGENTO RONCALLI, BELFORD ROXO, RJ, BRASIL",-22.71559,-43.37577,"Avenida Tenente Armindo Leal Gonçalves, 26178-400, Belford Roxo","22 42m 56.124s S, 43 22m 32.772s W"
RJ,BELFORD ROXO,UNIDADE MISTA DO LOTE XV,RUA MANOEL ANTONIO DA COSTA,S/N,LOTE XV,"RUA MANOEL ANTONIO DA COSTA, LOTE XV, BELFORD ROXO, RJ, BRASIL",-22.7187764,-43.3284765,"Rua Manoel Antonio da Costa, Lote XV, Parque dos Ferreiras, Belford Roxo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 25235-000, Brasil","22 43m 7.59504s S, 43 19m 42.5154s W"
RJ,BELFORD ROXO,USF VILA PAULINE II,ESTRADA DO CONDE,S/N,VILA PAULINE,"ESTRADA DO CONDE, VILA PAULINE, BELFORD ROXO, RJ, BRASIL",-22.7301952,-43.3561324,"Estrada do Conde, Vila Pauline, Belford Roxo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 26196-030, Brasil","22 43m 48.7027s S, 43 21m 22.0766s W"
RJ,BELFORD ROXO,USF PARQUE AMORIM,ALMIRANTE TAMANDARE,S/N,PARQUE AMORIM,"ALMIRANTE TAMANDARE, PARQUE AMORIM, BELFORD ROXO, RJ, BRASIL",-22.70184,-43.32995,"Rua Almirante Tamandaré, 26143, 26185, Belford Roxo","22 42m 6.624s S, 43 19m 47.82s W"
RJ,BELFORD ROXO,USF BOM PASTOR I II,ESTRADA BELFORD ROXO,S/N,NOVA ESPERANCA,"ESTRADA BELFORD ROXO, NOVA ESPERANCA, BELFORD ROXO, RJ, BRASIL",-22.717639,-43.4280418,"Avenida Itapimirim, Vila Miguel Couto, Itaipu, Belford Roxo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 26070-488, Brasil","22 43m 3.5004s S, 43 25m 40.9505s W"
RJ,BELFORD ROXO,UBS MANOEL BATISTA ALMEIDA FILHO,AV BELFORD ROXO,S/N,BARRO VERMELHO,"AV BELFORD ROXO, BARRO VERMELHO, BELFORD ROXO, RJ, BRASIL",-22.7367333,-43.3759674,"Avenida Belford Roxo, Barro Vermelho, Belford Roxo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 26116-460, Brasil","22 44m 12.2399s S, 43 22m 33.4826s W"
RJ,BELFORD ROXO,USF PARQUE SAO JOSE,EST ANIBAL DA MOTA,S/N,PARQUE SAO JOSE,"EST ANIBAL DA MOTA, PARQUE SAO JOSE, BELFORD ROXO, RJ, BRASIL",-22.73315,-43.34901,"Avenida Joaquim da Costa Lima, 26112-061, Belford Roxo","22 43m 59.34s S, 43 20m 56.436s W"
RJ,BELFORD ROXO,USF EDIR HENRIQUE GANDRA,AVENIDA DA GLORIA,S/N,NOVA AURORA,"AVENIDA DA GLORIA, NOVA AURORA, BELFORD ROXO, RJ, BRASIL",-22.7197128,-43.4024407,"Avenida da Glória, Nova Aurora, Belford Roxo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 26116-460, Brasil","22 43m 10.9661s S, 43 24m 8.78652s W"
RJ,BELFORD ROXO,USF VILA PAULINE I,RUA VILA BELA VISTA,4,VILA PAULINE,"RUA VILA BELA VISTA, VILA PAULINE, BELFORD ROXO, RJ, BRASIL",-22.76655,-43.40966,"Rua Bela Vista, 26130-310, Belford Roxo","22 45m 59.58s S, 43 24m 34.776s W"
RJ,BELFORD ROXO,UBS AMERICO VESPUCIO V ROSA,RUA CASTRO ALVES,S/N,MARINGA,"RUA CASTRO ALVES, MARINGA, BELFORD ROXO, RJ, BRASIL",-22.7165625,-43.3631103,"Rua Castro Alves, Maringá, Belford Roxo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 25211-000, Brasil","22 42m 59.625s S, 43 21m 47.1971s W"
RJ,BELFORD ROXO,USF JARDIM DO IPE,RUA IBITIZA,S/N,JARDIM IPE,"RUA IBITIZA, JARDIM IPE, BELFORD ROXO, RJ, BRASIL",-22.71976,-43.36777,"Rua Ipê, 26165-230, Belford Roxo","22 43m 11.136s S, 43 22m 3.972s W"
RJ,BELFORD ROXO,UBS ORLANDO CORREIA PINTO SALLES,RUA DR BUCIQUE,1,PARQUE SAO BENTO,"RUA DR BUCIQUE, PARQUE SAO BENTO, BELFORD ROXO, RJ, BRASIL",-22.72302,-43.38507,"Rua Doutor Oliveira Salazar, 26165-480, Belford Roxo","22 43m 22.872s S, 43 23m 6.252s W"
RJ,BELFORD ROXO,UBS SANTA MARTA,ESTRADA SEVERINO MOREIRA DE ARAUJO,370,SANTA MARTA,"ESTRADA SEVERINO MOREIRA DE ARAUJO, SANTA MARTA, BELFORD ROXO, RJ, BRASIL",-22.73447,-43.36666,"Rua Santa Fé & Avenida Severino Moreira de Araújo, 26170, Belford Roxo","22 44m 4.092s S, 43 21m 59.976s W"
RJ,BOM JARDIM,POSTO DE SAUDE SAO JOSE,RUA SERAPHIM GONCALVES COELHO,18,SAO JOSE,"RUA SERAPHIM GONCALVES COELHO, SAO JOSE, BOM JARDIM, RJ, BRASIL",-22.2045,-42.3967,"Rua Levi José Torres, 28664-000, Bom Jardim","22 12m 16.2s S, 42 23m 48.12s W"
RJ,BOM JARDIM,CENTRO DE SAUDE JOSE ALBERTO ERTHAL,AV VENANCIO PEREIRA VELOSO,78,CENTRO,"AV VENANCIO PEREIRA VELOSO, CENTRO, BOM JARDIM, RJ, BRASIL",-22.16126,-42.42118,"Avenida Venâncio Pereira Veloso, 28660-000, Bom Jardim","22 9m 40.536s S, 42 25m 16.248s W"
RJ,BOM JARDIM,POSTO DE SAUDE DE SANTO ANTONIO,SANTO ANTONIO,S/N,BARRA ALEGRE,"SANTO ANTONIO, BARRA ALEGRE, BOM JARDIM, RJ, BRASIL",-22.2572283,-42.3163298,"Ribeirão Santo Antônio, Pedra Aguda, Barra Alegre, Bom Jardim, Região Geográfica Imediata de Nova Friburgo, Região Geográfica Intermediária de Petrópolis, Rio de Janeiro, Região Sudeste, Brasil","22 15m 26.0219s S, 42 18m 58.7873s W"
RJ,BOM JARDIM,POSTO DE SAUDE DA FAMILIA DE SAO MIGUEL,RUA JOAO JACINTO DE CARVALHO,S/N,SAO MIGUEL,"RUA JOAO JACINTO DE CARVALHO, SAO MIGUEL, BOM JARDIM, RJ, BRASIL",-22.16196,-42.41771,"Rua João Jacinto de Carvalho, 28660-000, Bom Jardim","22 9m 43.056s S, 42 25m 3.756s W"
RJ,BOM JARDIM,UNIDADE MEDICA DE FAMILIA THOMAZ CORREA DA ROCHA,RUA ALCIDES LIMA,1,BANQUETE,"RUA ALCIDES LIMA, BANQUETE, BOM JARDIM, RJ, BRASIL",-22.17605,-42.4730555,"Rua Alcides Lima, Banquete, Bom Jardim, Região Geográfica Imediata de Nova Friburgo, Região Geográfica Intermediária de Petrópolis, Rio de Janeiro, Região Sudeste, Brasil","22 10m 33.78s S, 42 28m 22.9998s W"
RJ,BOM JARDIM,POSTO DE SAUDE DA FAMILIA ALTO DE SAO JOSE,ROD RJ 116,S/N,ALTO DE SAO JOSE,"ROD RJ 116, ALTO DE SAO JOSE, BOM JARDIM, RJ, BRASIL",-22.20504,-42.39921,"São José do Ribeirão, Bom Jardim","22 12m 18.144s S, 42 23m 57.156s W"
RJ,BOM JARDIM,POSTO DE SAUDE DE BANQUETE,RUA JULIO CAETANO DA SILVA,1,BANQUETE,"RUA JULIO CAETANO DA SILVA, BANQUETE, BOM JARDIM, RJ, BRASIL",-22.1768196,-42.4746375,"Rua Júlio Caetano da Silva, Banquete, Bom Jardim, Região Geográfica Imediata de Nova Friburgo, Região Geográfica Intermediária de Petrópolis, Rio de Janeiro, Região Sudeste, Brasil","22 10m 36.5506s S, 42 28m 28.695s W"
RJ,BOM JARDIM,POSTO DE SAUDE DA FAMILIA BOA ESPERANCA,RUA PRINCIPAL,S/N,BNH,"RUA PRINCIPAL, BNH, BOM JARDIM, RJ, BRASIL",-22.87636,-42.80585,"Rua Bom Jardim, 24910-060, Maricá","22 52m 34.896s S, 42 48m 21.06s W"
RJ,BOM JARDIM,POSTO DE SAUDE DA FAMILIA DE BARRA ALEGRE,RUA RAUL EMERICK,5,BARRA ALEGRE,"RUA RAUL EMERICK, BARRA ALEGRE, BOM JARDIM, RJ, BRASIL",-22.23578,-42.2959,"Rua Raul Aquiles Emerick, 28666-000, Bom Jardim","22 14m 8.808s S, 42 17m 45.24s W"
RJ,BOM JARDIM,PSF VELOSO,RUA HENRIQUE ALBERTINI,220,VELOSO,"RUA HENRIQUE ALBERTINI, VELOSO, BOM JARDIM, RJ, BRASIL",-22.15022,-42.42349,"Rua Henrique Albertinica, 28660-000, Bom Jardim","22 9m 0.792s S, 42 25m 24.564s W"
RJ,BOM JESUS DO ITABAPOANA,PSF UNIDADE DE SAUDE DE FAMILIA DE CALHEIROS,RUA AUGUSTINHO LEPRE,373,2 DISTRITO,"RUA AUGUSTINHO LEPRE, 2 DISTRITO, BOM JESUS DO ITABAPOANA, RJ, BRASIL",-21.01465,-41.71747,"Rua Agostinho Lepre, 2, 28368-000, Bom Jesus do Itabapoana","21 0m 52.74s S, 41 43m 2.892s W"
RJ,BOM JESUS DO ITABAPOANA,UNIDADE DE SAUDE DA SERRINHA,RUA SAO JOSE,S/N,6 DISTRITO,"RUA SAO JOSE, 6 DISTRITO, BOM JESUS DO ITABAPOANA, RJ, BRASIL",-21.12579,-41.68358,"Rua São José, 6, 28360-000, Bom Jesus do Itabapoana","21 7m 32.844s S, 41 41m 0.888s W"
RJ,BOM JESUS DO ITABAPOANA,PSF DE CARABUCU,PRACA ANTONIO GUIMARAES,282,4 DISTRITO,"PRACA ANTONIO GUIMARAES, 4 DISTRITO, BOM JESUS DO ITABAPOANA, RJ, BRASIL",-21.21565,-41.58956,"Praça Antônio Guimarães, 4, 28372-000, Bom Jesus do Itabapoana","21 12m 56.34s S, 41 35m 22.416s W"
RJ,BOM JESUS DO ITABAPOANA,PSF UNIDADE DE SAUDE DA FAMILIA MARILZA SAMPAIO BARBOSA,RUA DEMERVAL TEIXEIRA DA FONSECA,19,LOTEAM ISAIAS,"RUA DEMERVAL TEIXEIRA DA FONSECA, LOTEAM ISAIAS, BOM JESUS DO ITABAPOANA, RJ, BRASIL",-21.12641,-41.6773,"Rua Rodrigo T. da Fonseca, 28360-000, Bom Jesus do Itabapoana","21 7m 35.076s S, 41 40m 38.28s W"
RJ,BOM JESUS DO ITABAPOANA,PSF MOD MED FAMILIA SEBASTIAO D FREITAS,RUA ANTONIO MATEUS DE OLIVEIRA,40,PIMENTEL MARQUES,"RUA ANTONIO MATEUS DE OLIVEIRA, PIMENTEL MARQUES, BOM JESUS DO ITABAPOANA, RJ, BRASIL",-21.12941,-41.67966,"Rua Antônio Matheus de Oliveira, 28360-000, Bom Jesus do Itabapoana","21 7m 45.876s S, 41 40m 46.776s W"
RJ,BOM JESUS DO ITABAPOANA,PSF UNIDADE DE SAUDE DE FAMILIA DE PIRAPETINGA,RUA FREDERICO LENGRUBER,S/N,5 DISTRITO,"RUA FREDERICO LENGRUBER, 5 DISTRITO, BOM JESUS DO ITABAPOANA, RJ, BRASIL",-21.07811,-41.80247,"Rua Frederico Lengruber, 28360, 28365, Bom Jesus do Itabapoana","21 4m 41.196s S, 41 48m 8.892s W"
RJ,BOM JESUS DO ITABAPOANA,PSF ORBILIO MACHADO,RUA NATIVIDADE,207,LIA MARCIA,"RUA NATIVIDADE, LIA MARCIA, BOM JESUS DO ITABAPOANA, RJ, BRASIL",-21.13073,-41.66852,"Rua Natividade, 28360-000, Bom Jesus do Itabapoana","21 7m 50.628s S, 41 40m 6.672s W"
RJ,BOM JESUS DO ITABAPOANA,PSF DE ROSAL,RUA ALFREDO JUNGER,S/N,3 DISTRITO,"RUA ALFREDO JUNGER, 3 DISTRITO, BOM JESUS DO ITABAPOANA, RJ, BRASIL",-20.9609,-41.73448,"Rua Alfredo Junger, 3, 28370-000, Bom Jesus do Itabapoana","20 57m 39.24s S, 41 44m 4.128s W"
RJ,BOM JESUS DO ITABAPOANA,PSF UNIDADE SAUDE FAMILIA SANTA ROSA,RUA GONCALVES DA SILVA,939,STA ROSA,"RUA GONCALVES DA SILVA, STA ROSA, BOM JESUS DO ITABAPOANA, RJ, BRASIL",-21.13126,-41.68943,"Rua Gonçalves da Silva, 28360-000, Bom Jesus do Itabapoana","21 7m 52.536s S, 41 41m 21.948s W"
RJ,BOM JESUS DO ITABAPOANA,PSF DR WALDIR NUNES DA SILVA,RUA TEN JOSE TEIXEIRA,1421,STA TEREZINHA,"RUA TEN JOSE TEIXEIRA, STA TEREZINHA, BOM JESUS DO ITABAPOANA, RJ, BRASIL",-21.14408,-41.68379,"Rua Tenente José Teixeira, 28360-000, Bom Jesus do Itabapoana","21 8m 38.688s S, 41 41m 1.644s W"
RJ,BOM JESUS DO ITABAPOANA,ESF SELMA PEREIRA DE SOUZA CLINICA DA FAMILIA,RUA FRANCISCO BORGES SOBRINHO,S/N,CENTRO,"RUA FRANCISCO BORGES SOBRINHO, CENTRO, BOM JESUS DO ITABAPOANA, RJ, BRASIL",-21.13796,-41.67595,"Rua Francisco Borges Sobrinho, Bom Jesus do Itabapoana","21 8m 16.656s S, 41 40m 33.42s W"
RJ,BOM JESUS DO ITABAPOANA,FARMACIA MUNICIPAL E ALMOXARIFADO CENTRAL PEDRO LABORNE,RUA GONCALVES DA SILVA,210,CENTRO,"RUA GONCALVES DA SILVA, CENTRO, BOM JESUS DO ITABAPOANA, RJ, BRASIL",-21.13499,-41.68446,"Rua Gonçalves da Silva, 28360-000, Bom Jesus do Itabapoana","21 8m 5.964s S, 41 41m 4.056s W"
RJ,BOM JESUS DO ITABAPOANA,PSF UNIDADE DE SAUDE DA USINA SANTA ISABEL,USINA STA ISABEL 1 DISTRITO,S/N,ZONA RURAL,"USINA STA ISABEL 1 DISTRITO, ZONA RURAL, BOM JESUS DO ITABAPOANA, RJ, BRASIL",-21.14871,-41.6827,"Rua Um, 1, 28360-000, Bom Jesus do Itabapoana","21 8m 55.356s S, 41 40m 57.72s W"
RJ,BOM JESUS DO ITABAPOANA,PSF UNIDADE DE SAUDE DA FAMILIA ASA BRANCA,RUA JOSE GARCIA DE CAMPOS,S/N,ASA BRANCA,"RUA JOSE GARCIA DE CAMPOS, ASA BRANCA, BOM JESUS DO ITABAPOANA, RJ, BRASIL",-21.14617,-41.66338,"Rua José Garcia de Campos, 28360-000, Bom Jesus do Itabapoana","21 8m 46.212s S, 41 39m 48.168s W"
RJ,CABO FRIO,PSF GAMBOA,RUA JORGE VEIGA,S/N,GAMBOA,"RUA JORGE VEIGA, GAMBOA, CABO FRIO, RJ, BRASIL",-22.8771521,-42.0220686,"Rua Jorge Veiga, Gamboa, Cabo Frio, Região Geográfica Imediata de Cabo Frio, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, 28905-240, Brasil","22 52m 37.7476s S, 42 1m 19.447s W"
RJ,CABO FRIO,PSF JARDIM NAUTILUS,RUA GUIANA,S/N,JARDIM NAUTILUS,"RUA GUIANA, JARDIM NAUTILUS, CABO FRIO, RJ, BRASIL",-22.90207,-42.04383,"Rua Guianas, 28909-190, Cabo Frio","22 54m 7.452s S, 42 2m 37.788s W"
RJ,CABO FRIO,PSF VILA DO SOL,RUA 3,S/N,VILA DO SOL,"RUA 3, VILA DO SOL, CABO FRIO, RJ, BRASIL",-22.90338,-42.04966,"Rua Adolfo Beranger Júnior, 3, 28909-030, Cabo Frio","22 54m 12.168s S, 42 2m 58.776s W"
RJ,CABO FRIO,PSF TANGARA,RUA CASTRO ALVES,S/N,TANGARA,"RUA CASTRO ALVES, TANGARA, CABO FRIO, RJ, BRASIL",-22.8251777,-42.0112936,"Rua Castro Alves, Tangará, Cabo Frio, Região Geográfica Imediata de Cabo Frio, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, 28924-211, Brasil","22 49m 30.6397s S, 42 0m 40.657s W"
RJ,CABO FRIO,PSF JARDIM CAICARA,RUA INGLATERRA,478,JARDIM CAICARA,"RUA INGLATERRA, JARDIM CAICARA, CABO FRIO, RJ, BRASIL",-22.88408,-42.03556,"Rua Inglaterra, 28910, Cabo Frio","22 53m 2.688s S, 42 2m 8.016s W"
RJ,CABO FRIO,ESTRATEGIA SAUDE DE FAMILIA DE BOCA DO MATO,RUA ROSALINA CARDOSO DA FONSECA,200,BOCA DO MATO,"RUA ROSALINA CARDOSO DA FONSECA, BOCA DO MATO, CABO FRIO, RJ, BRASIL",-22.85771,-42.03179,"Rua Rosalina Cardoso da Fonseca, 28922-010, Cabo Frio","22 51m 27.756s S, 42 1m 54.444s W"
RJ,CABO FRIO,PSF FLORESTINHA,RUA ESPERA FELIZ,S/N,FLORESTINHA,"RUA ESPERA FELIZ, FLORESTINHA, CABO FRIO, RJ, BRASIL",-22.6817,-42.00636,"Rua Florestinha, 28927-000, Cabo Frio","22 40m 54.12s S, 42 0m 22.896s W"
RJ,CABO FRIO,ESF JACARE,SAMUEL BESSA,S/N,JACARE,"SAMUEL BESSA, JACARE, CABO FRIO, RJ, BRASIL",-22.8683374,-42.0199209,"Rua Samuel Bessa, Vila Jacaré, Gamboa, Cabo Frio, Região Geográfica Imediata de Cabo Frio, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, 28923-220, Brasil","22 52m 6.01464s S, 42 1m 11.7152s W"
RJ,CABO FRIO,POSTO DE SAUDE WATSON TAVARES FILHO,AV BEIRA MAR,S/N,STO ANTONIO,"AV BEIRA MAR, STO ANTONIO, CABO FRIO, RJ, BRASIL",-22.62491,-41.99975,"Avenida Beira Mar, 28926, 28927, Cabo Frio","22 37m 29.676s S, 41 59m 59.1s W"
RJ,CABO FRIO,MOD MED DE FAMILIA LUIZ PORCIUNCULA,EST DE SAO JACINTO,S/N,SAO JACINTO,"EST DE SAO JACINTO, SAO JACINTO, CABO FRIO, RJ, BRASIL",-22.85467,-42.04798,"Estrada São Pedro Cabo Frio, 28943, São Pedro da Aldeia","22 51m 16.812s S, 42 2m 52.728s W"
